,booked_percentage,clicked_percentage
2360,0.0,3.225806451612903
93674,6.451612903225806,6.451612903225806
99623,6.451612903225806,6.451612903225806
113577,0.0,0.0
41262,6.451612903225806,6.451612903225806
135978,6.451612903225806,16.129032258064516
105045,3.225806451612903,3.225806451612903
10135,3.225806451612903,3.225806451612903
129198,3.225806451612903,12.903225806451612
124854,0.0,0.0
135523,0.0,3.225806451612903
71261,6.451612903225806,16.129032258064516
51424,0.0,0.0
67611,0.0,3.225806451612903
34420,3.225806451612903,3.225806451612903
125921,3.225806451612903,9.67741935483871
33182,0.0,6.451612903225806
92955,0.0,0.0
60787,3.225806451612903,3.225806451612903
63172,0.0,0.0
126170,0.0,0.0
110954,16.129032258064516,25.806451612903224
5215,0.0,0.0
71695,3.225806451612903,6.451612903225806
44880,6.451612903225806,6.451612903225806
17899,0.0,0.0
20652,9.67741935483871,9.67741935483871
125550,0.0,3.225806451612903
105893,0.0,0.0
42669,0.0,6.451612903225806
18630,0.0,3.225806451612903
80505,6.451612903225806,6.451612903225806
29441,0.0,0.0
134104,0.0,3.225806451612903
54067,3.225806451612903,6.451612903225806
62891,0.0,3.225806451612903
44557,3.225806451612903,6.451612903225806
68594,0.0,0.0
60126,3.225806451612903,3.225806451612903
31425,0.0,9.67741935483871
82087,0.0,0.0
6961,3.225806451612903,3.225806451612903
108720,0.0,6.451612903225806
7810,6.451612903225806,6.451612903225806
38190,3.225806451612903,3.225806451612903
37679,0.0,0.0
125106,0.0,3.225806451612903
112145,0.0,0.0
73997,3.225806451612903,3.225806451612903
15799,3.225806451612903,6.451612903225806
139899,0.0,0.0
96760,6.451612903225806,9.67741935483871
49659,0.0,0.0
49843,6.451612903225806,6.451612903225806
77919,0.0,0.0
135899,3.225806451612903,6.451612903225806
53360,12.903225806451612,16.129032258064516
24507,0.0,6.451612903225806
46519,6.451612903225806,9.67741935483871
65919,3.225806451612903,12.903225806451612
94294,0.0,0.0
131064,0.0,6.451612903225806
55626,3.225806451612903,3.225806451612903
68226,3.225806451612903,3.225806451612903
59933,0.0,6.451612903225806
109787,3.225806451612903,6.451612903225806
129892,0.0,0.0
26694,3.225806451612903,6.451612903225806
110701,0.0,0.0
73501,0.0,0.0
98468,0.0,3.225806451612903
5836,6.451612903225806,6.451612903225806
21175,3.225806451612903,3.225806451612903
74230,0.0,0.0
20841,0.0,0.0
129175,0.0,3.225806451612903
136920,6.451612903225806,9.67741935483871
96093,0.0,3.225806451612903
93254,0.0,0.0
36293,0.0,0.0
82833,0.0,0.0
85652,3.225806451612903,9.67741935483871
75323,0.0,0.0
56142,3.225806451612903,6.451612903225806
74089,0.0,0.0
41429,0.0,3.225806451612903
18351,9.67741935483871,12.903225806451612
41994,3.225806451612903,6.451612903225806
15936,0.0,0.0
2606,3.225806451612903,6.451612903225806
73943,0.0,0.0
129282,9.67741935483871,16.129032258064516
5606,0.0,0.0
77711,3.225806451612903,3.225806451612903
135159,3.225806451612903,6.451612903225806
29999,0.0,0.0
25309,6.666666666666667,6.666666666666667
7832,0.0,3.3333333333333335
103054,3.3333333333333335,3.3333333333333335
68629,0.0,0.0
13050,6.666666666666667,13.333333333333334
8141,3.3333333333333335,3.3333333333333335
84968,0.0,6.666666666666667
61557,0.0,3.3333333333333335
123243,0.0,0.0
74315,0.0,0.0
53495,0.0,0.0
92277,6.666666666666667,6.666666666666667
88071,0.0,3.3333333333333335
104615,13.333333333333334,20.0
59873,0.0,0.0
117377,0.0,0.0
121647,0.0,0.0
61510,0.0,0.0
19335,0.0,3.3333333333333335
85718,0.0,0.0
36932,0.0,0.0
1389,0.0,0.0
134041,3.3333333333333335,3.3333333333333335
126912,0.0,0.0
15328,3.3333333333333335,10.0
9421,0.0,0.0
8351,0.0,0.0
20851,6.666666666666667,6.666666666666667
30003,6.666666666666667,6.666666666666667
78653,3.3333333333333335,6.666666666666667
65532,3.3333333333333335,3.3333333333333335
130255,0.0,3.3333333333333335
28668,10.0,13.333333333333334
85689,16.666666666666664,20.0
20382,0.0,0.0
11624,0.0,3.3333333333333335
29954,0.0,0.0
86152,0.0,0.0
68046,0.0,3.3333333333333335
102659,3.3333333333333335,3.3333333333333335
70091,0.0,0.0
103026,0.0,3.3333333333333335
111306,0.0,0.0
133711,0.0,0.0
140516,3.3333333333333335,3.3333333333333335
86224,3.3333333333333335,3.3333333333333335
21635,6.666666666666667,6.666666666666667
39204,10.0,10.0
46110,0.0,0.0
100587,0.0,0.0
93738,6.666666666666667,6.666666666666667
50014,3.3333333333333335,3.3333333333333335
106726,0.0,0.0
134348,0.0,0.0
21936,3.3333333333333335,3.3333333333333335
54010,0.0,3.3333333333333335
41743,0.0,0.0
137503,0.0,0.0
39453,3.3333333333333335,3.3333333333333335
4554,3.3333333333333335,3.3333333333333335
30554,0.0,0.0
44649,6.666666666666667,6.666666666666667
42506,0.0,13.333333333333334
21630,0.0,0.0
52260,6.666666666666667,13.333333333333334
127307,3.3333333333333335,6.666666666666667
103093,0.0,3.3333333333333335
47804,10.0,13.333333333333334
24544,0.0,0.0
122985,6.666666666666667,6.666666666666667
66857,0.0,0.0
18654,16.666666666666664,16.666666666666664
60694,3.3333333333333335,3.3333333333333335
130177,3.3333333333333335,6.666666666666667
736,3.3333333333333335,6.666666666666667
87191,3.3333333333333335,3.3333333333333335
8550,6.666666666666667,6.666666666666667
23387,0.0,3.3333333333333335
116463,0.0,0.0
114405,10.0,10.0
118984,6.666666666666667,6.666666666666667
127027,6.666666666666667,10.0
115957,3.3333333333333335,6.666666666666667
31207,0.0,3.3333333333333335
131633,0.0,0.0
87919,10.0,10.0
59346,0.0,0.0
90425,0.0,0.0
125518,6.666666666666667,10.0
57780,10.0,10.0
34453,10.0,10.0
16180,0.0,0.0
120983,3.3333333333333335,6.666666666666667
86691,0.0,0.0
30418,3.3333333333333335,3.3333333333333335
15691,10.0,10.0
125998,6.666666666666667,13.333333333333334
73908,0.0,0.0
136064,0.0,0.0
30379,13.333333333333334,13.333333333333334
126194,0.0,0.0
43858,6.666666666666667,6.666666666666667
133268,0.0,0.0
3560,0.0,0.0
40996,3.3333333333333335,3.3333333333333335
102756,0.0,0.0
97823,3.3333333333333335,3.3333333333333335
45952,0.0,0.0
126240,6.666666666666667,6.666666666666667
125887,0.0,0.0
7622,0.0,0.0
24104,16.666666666666664,23.333333333333332
11011,13.333333333333334,16.666666666666664
52778,0.0,0.0
44532,3.3333333333333335,6.666666666666667
83654,6.666666666666667,6.666666666666667
26994,0.0,3.3333333333333335
57450,0.0,0.0
75255,0.0,0.0
34522,0.0,3.3333333333333335
75377,0.0,0.0
91367,0.0,0.0
81904,0.0,0.0
46287,0.0,0.0
57499,6.666666666666667,6.666666666666667
89010,3.3333333333333335,6.666666666666667
91435,0.0,3.3333333333333335
32523,3.3333333333333335,6.666666666666667
52532,0.0,0.0
41005,3.3333333333333335,6.666666666666667
7727,0.0,0.0
119296,0.0,0.0
100246,0.0,3.3333333333333335
57540,0.0,0.0
41523,0.0,3.3333333333333335
107459,3.3333333333333335,3.3333333333333335
87519,0.0,3.3333333333333335
61357,0.0,3.3333333333333335
73913,0.0,0.0
140779,3.3333333333333335,3.3333333333333335
55297,0.0,0.0
125857,0.0,0.0
2104,0.0,0.0
122585,3.3333333333333335,3.3333333333333335
96685,3.3333333333333335,3.3333333333333335
56389,0.0,0.0
30317,0.0,0.0
9100,0.0,0.0
138996,0.0,3.3333333333333335
43807,0.0,3.3333333333333335
1762,6.666666666666667,10.0
132092,16.666666666666664,16.666666666666664
93050,0.0,0.0
122195,0.0,0.0
122970,0.0,0.0
138156,3.3333333333333335,3.3333333333333335
138647,3.3333333333333335,6.666666666666667
49924,3.3333333333333335,6.666666666666667
33580,0.0,3.3333333333333335
83672,0.0,3.3333333333333335
71206,3.3333333333333335,6.666666666666667
66823,3.3333333333333335,3.3333333333333335
75143,0.0,0.0
73039,6.666666666666667,6.666666666666667
104239,0.0,3.3333333333333335
96560,3.3333333333333335,10.0
37228,3.3333333333333335,3.3333333333333335
46575,0.0,0.0
24747,6.666666666666667,10.0
117344,0.0,0.0
66221,3.3333333333333335,3.3333333333333335
118632,3.3333333333333335,3.3333333333333335
131212,3.3333333333333335,6.666666666666667
66527,3.3333333333333335,6.666666666666667
122488,0.0,3.3333333333333335
41355,0.0,6.666666666666667
113975,0.0,0.0
104613,0.0,0.0
69465,0.0,0.0
5212,3.3333333333333335,3.3333333333333335
79123,0.0,3.3333333333333335
66083,0.0,3.3333333333333335
86979,0.0,0.0
137774,0.0,3.3333333333333335
134218,6.666666666666667,10.0
104577,3.3333333333333335,6.666666666666667
98068,3.3333333333333335,3.3333333333333335
17544,0.0,0.0
75422,0.0,0.0
71753,0.0,3.3333333333333335
8475,0.0,0.0
59068,20.0,30.0
139493,6.666666666666667,10.0
90586,0.0,3.3333333333333335
129151,10.0,10.0
91571,3.3333333333333335,3.3333333333333335
30280,3.3333333333333335,3.3333333333333335
87080,0.0,0.0
16988,3.3333333333333335,3.3333333333333335
18610,0.0,0.0
74749,3.3333333333333335,6.666666666666667
45627,0.0,0.0
119361,0.0,0.0
65345,3.3333333333333335,3.3333333333333335
140344,3.3333333333333335,3.3333333333333335
1974,3.3333333333333335,3.3333333333333335
110600,3.3333333333333335,3.3333333333333335
15578,0.0,0.0
26877,0.0,0.0
83287,0.0,0.0
117381,3.3333333333333335,6.666666666666667
130769,6.666666666666667,6.666666666666667
22226,0.0,6.666666666666667
20214,3.3333333333333335,3.3333333333333335
89135,0.0,0.0
65944,0.0,0.0
136795,3.3333333333333335,10.0
113170,0.0,0.0
23381,0.0,3.3333333333333335
58085,0.0,0.0
67207,3.3333333333333335,6.666666666666667
66528,0.0,0.0
21337,0.0,3.3333333333333335
130538,0.0,0.0
109510,3.3333333333333335,3.3333333333333335
56562,0.0,0.0
39475,0.0,6.666666666666667
42067,3.3333333333333335,6.666666666666667
19118,10.0,13.333333333333334
59887,3.3333333333333335,3.3333333333333335
73481,0.0,0.0
61129,3.3333333333333335,3.3333333333333335
41115,16.666666666666664,20.0
67201,3.3333333333333335,3.3333333333333335
124076,0.0,0.0
16942,0.0,0.0
102683,3.3333333333333335,13.333333333333334
112770,0.0,3.3333333333333335
104150,0.0,0.0
68810,10.0,10.0
123720,0.0,0.0
109077,0.0,0.0
58337,3.3333333333333335,3.3333333333333335
70604,10.0,10.0
80613,20.0,26.666666666666668
81536,0.0,0.0
101947,0.0,0.0
106932,6.666666666666667,6.666666666666667
72781,6.666666666666667,6.666666666666667
17474,3.3333333333333335,3.3333333333333335
6637,0.0,0.0
15643,3.3333333333333335,6.666666666666667
114159,3.3333333333333335,10.0
52117,3.3333333333333335,3.3333333333333335
82913,0.0,3.3333333333333335
63484,3.3333333333333335,3.3333333333333335
49257,3.3333333333333335,3.3333333333333335
134918,6.666666666666667,6.666666666666667
15352,16.666666666666664,20.0
13126,3.3333333333333335,6.666666666666667
115746,0.0,0.0
86644,0.0,0.0
85456,0.0,3.3333333333333335
48813,0.0,0.0
18180,0.0,0.0
89845,0.0,3.3333333333333335
48595,6.666666666666667,6.666666666666667
120151,3.3333333333333335,6.666666666666667
56353,3.3333333333333335,3.3333333333333335
99589,6.666666666666667,10.0
6483,0.0,0.0
73106,3.3333333333333335,3.3333333333333335
21557,0.0,0.0
96138,0.0,0.0
68500,0.0,0.0
12061,0.0,3.3333333333333335
122708,0.0,0.0
35901,0.0,3.3333333333333335
136215,30.0,30.0
139186,0.0,0.0
81112,0.0,0.0
136938,0.0,6.666666666666667
124619,0.0,3.3333333333333335
115126,3.3333333333333335,3.3333333333333335
13622,0.0,3.3333333333333335
139937,10.0,13.333333333333334
98615,0.0,3.3333333333333335
3487,0.0,0.0
91184,0.0,0.0
125851,0.0,3.3333333333333335
24642,0.0,3.3333333333333335
133131,0.0,3.3333333333333335
23004,0.0,0.0
20726,3.3333333333333335,6.666666666666667
62646,3.3333333333333335,3.3333333333333335
4449,3.3333333333333335,3.3333333333333335
61815,3.3333333333333335,6.666666666666667
48342,0.0,0.0
67557,0.0,6.666666666666667
42230,3.3333333333333335,3.3333333333333335
985,0.0,0.0
75622,0.0,3.3333333333333335
116546,0.0,0.0
126225,6.666666666666667,13.333333333333334
16635,10.0,10.0
61797,6.666666666666667,6.666666666666667
2853,3.3333333333333335,3.3333333333333335
140657,0.0,3.3333333333333335
24062,0.0,0.0
118480,6.666666666666667,13.333333333333334
114382,10.0,10.0
97098,0.0,3.3333333333333335
86438,0.0,0.0
135135,0.0,3.3333333333333335
120188,3.3333333333333335,6.666666666666667
121069,0.0,3.3333333333333335
77560,0.0,3.3333333333333335
59689,3.3333333333333335,3.3333333333333335
107754,0.0,0.0
20854,0.0,0.0
15579,0.0,0.0
27119,10.0,16.666666666666664
134820,10.0,10.0
111885,0.0,0.0
131257,0.0,3.3333333333333335
135599,3.3333333333333335,3.3333333333333335
11870,3.3333333333333335,3.3333333333333335
8972,0.0,6.666666666666667
135733,3.3333333333333335,6.666666666666667
85384,0.0,3.3333333333333335
131976,0.0,0.0
84323,3.3333333333333335,3.3333333333333335
25866,0.0,3.3333333333333335
72005,0.0,0.0
82944,0.0,3.3333333333333335
47441,6.666666666666667,10.0
33676,3.3333333333333335,3.3333333333333335
16329,0.0,0.0
89860,0.0,0.0
105930,0.0,6.666666666666667
30026,23.333333333333332,26.666666666666668
104852,3.3333333333333335,10.0
139578,3.3333333333333335,3.3333333333333335
115110,13.333333333333334,26.666666666666668
55685,3.3333333333333335,13.333333333333334
55958,6.666666666666667,10.0
83326,6.666666666666667,6.666666666666667
110913,0.0,6.666666666666667
56168,3.3333333333333335,13.333333333333334
24297,0.0,0.0
121894,0.0,3.3333333333333335
25669,0.0,0.0
21879,0.0,0.0
42054,3.3333333333333335,6.666666666666667
113122,0.0,3.3333333333333335
52757,0.0,0.0
120511,0.0,0.0
122266,20.0,23.333333333333332
18154,0.0,6.666666666666667
26526,0.0,0.0
78998,0.0,0.0
109525,3.3333333333333335,10.0
139362,0.0,0.0
26015,3.3333333333333335,3.3333333333333335
39063,0.0,0.0
61303,0.0,0.0
112945,0.0,3.3333333333333335
72128,0.0,0.0
55043,0.0,3.3333333333333335
42605,6.666666666666667,6.666666666666667
110255,0.0,0.0
101410,3.3333333333333335,6.666666666666667
45749,3.3333333333333335,3.3333333333333335
135076,13.333333333333334,13.333333333333334
19215,0.0,0.0
92000,3.3333333333333335,6.666666666666667
110008,0.0,3.3333333333333335
127353,0.0,0.0
85864,3.3333333333333335,6.666666666666667
32227,16.666666666666664,16.666666666666664
110099,0.0,10.0
138546,0.0,3.3333333333333335
91817,0.0,6.666666666666667
78698,0.0,0.0
15921,3.3333333333333335,3.3333333333333335
119812,3.3333333333333335,6.666666666666667
57899,0.0,0.0
75988,3.3333333333333335,6.666666666666667
78673,0.0,0.0
111485,0.0,0.0
79650,3.3333333333333335,3.3333333333333335
87883,6.666666666666667,6.666666666666667
103952,3.3333333333333335,3.3333333333333335
115042,0.0,0.0
68102,0.0,3.3333333333333335
58809,3.3333333333333335,6.666666666666667
122003,3.3333333333333335,10.0
73542,3.3333333333333335,6.666666666666667
123681,0.0,0.0
48076,0.0,0.0
79089,0.0,3.3333333333333335
100522,0.0,3.3333333333333335
33319,3.3333333333333335,3.3333333333333335
50654,0.0,0.0
69091,0.0,0.0
11748,6.666666666666667,6.666666666666667
37658,0.0,3.3333333333333335
101855,0.0,3.3333333333333335
139571,0.0,0.0
98461,0.0,0.0
134833,0.0,0.0
129549,0.0,0.0
18378,0.0,0.0
1887,0.0,0.0
71411,0.0,3.3333333333333335
30133,0.0,0.0
105170,0.0,0.0
83587,3.3333333333333335,10.0
108508,3.3333333333333335,3.3333333333333335
73170,0.0,0.0
28452,3.3333333333333335,3.3333333333333335
98512,3.3333333333333335,6.666666666666667
61604,0.0,0.0
95915,6.666666666666667,10.0
96442,0.0,6.666666666666667
49104,3.3333333333333335,3.3333333333333335
25301,3.3333333333333335,10.0
76882,6.666666666666667,6.666666666666667
86765,0.0,0.0
96475,0.0,3.3333333333333335
91625,0.0,3.3333333333333335
87395,0.0,0.0
118840,6.666666666666667,10.0
128576,0.0,6.666666666666667
123601,0.0,0.0
51271,0.0,0.0
66123,3.3333333333333335,6.666666666666667
17115,10.0,10.0
26960,3.3333333333333335,3.3333333333333335
117098,0.0,0.0
100886,0.0,6.666666666666667
27418,0.0,0.0
80792,3.3333333333333335,3.3333333333333335
5817,3.3333333333333335,3.3333333333333335
39354,13.333333333333334,16.666666666666664
108022,0.0,0.0
16922,0.0,0.0
51292,0.0,0.0
5996,0.0,0.0
112387,6.666666666666667,13.333333333333334
92521,0.0,0.0
46513,3.3333333333333335,6.666666666666667
11566,0.0,0.0
111684,3.3333333333333335,3.3333333333333335
134732,0.0,0.0
31187,10.0,10.0
58424,0.0,0.0
73488,0.0,6.666666666666667
9485,0.0,3.3333333333333335
80839,3.3333333333333335,6.666666666666667
81677,16.666666666666664,16.666666666666664
59290,3.3333333333333335,3.3333333333333335
97234,0.0,0.0
31396,0.0,0.0
40427,3.3333333333333335,6.666666666666667
96996,13.333333333333334,16.666666666666664
64924,10.0,16.666666666666664
87542,3.3333333333333335,3.3333333333333335
102096,3.3333333333333335,10.0
98373,0.0,0.0
16533,10.0,10.0
115383,3.3333333333333335,3.3333333333333335
107579,0.0,3.3333333333333335
20695,6.666666666666667,6.666666666666667
75138,6.666666666666667,6.666666666666667
75789,13.333333333333334,23.333333333333332
968,3.3333333333333335,6.666666666666667
112139,3.3333333333333335,6.666666666666667
75149,0.0,0.0
112307,0.0,6.666666666666667
113352,3.3333333333333335,3.3333333333333335
74665,3.3333333333333335,6.666666666666667
110349,0.0,0.0
107407,13.333333333333334,16.666666666666664
17323,0.0,3.3333333333333335
106588,3.3333333333333335,3.3333333333333335
8891,0.0,6.666666666666667
92687,0.0,0.0
105801,10.0,10.0
82330,10.0,10.0
28252,3.3333333333333335,3.3333333333333335
59786,0.0,0.0
95795,0.0,3.3333333333333335
102282,3.3333333333333335,6.666666666666667
67722,3.3333333333333335,16.666666666666664
129547,3.3333333333333335,3.3333333333333335
17623,3.3333333333333335,6.666666666666667
126087,33.33333333333333,36.666666666666664
31243,6.666666666666667,6.666666666666667
120659,3.3333333333333335,6.666666666666667
82805,0.0,0.0
37056,0.0,3.3333333333333335
74776,0.0,0.0
4894,3.3333333333333335,3.3333333333333335
139779,0.0,3.3333333333333335
54076,0.0,0.0
109924,0.0,0.0
91825,3.3333333333333335,3.3333333333333335
82611,6.666666666666667,10.0
133452,3.3333333333333335,6.666666666666667
101681,0.0,0.0
83153,3.3333333333333335,3.3333333333333335
103134,3.3333333333333335,3.3333333333333335
18485,0.0,0.0
36606,0.0,0.0
121249,0.0,0.0
124647,0.0,0.0
50089,3.3333333333333335,3.3333333333333335
78644,6.666666666666667,6.666666666666667
117311,0.0,0.0
139627,0.0,0.0
12995,0.0,0.0
107150,3.3333333333333335,3.3333333333333335
91014,3.3333333333333335,6.666666666666667
63656,0.0,3.3333333333333335
18008,0.0,0.0
72686,0.0,0.0
72751,3.3333333333333335,6.666666666666667
55664,0.0,3.3333333333333335
86860,3.3333333333333335,6.666666666666667
5070,10.0,13.333333333333334
132646,0.0,6.666666666666667
80372,0.0,10.0
84307,0.0,0.0
15368,0.0,0.0
107191,6.666666666666667,10.0
17097,0.0,0.0
72919,6.666666666666667,13.333333333333334
87098,3.3333333333333335,3.3333333333333335
12804,0.0,0.0
31937,23.333333333333332,33.33333333333333
61487,0.0,0.0
56067,3.3333333333333335,3.3333333333333335
129765,3.3333333333333335,6.666666666666667
45298,3.3333333333333335,6.666666666666667
66940,0.0,0.0
98792,13.333333333333334,20.0
35374,3.3333333333333335,3.3333333333333335
57517,3.3333333333333335,3.3333333333333335
107463,0.0,0.0
11407,0.0,0.0
33665,0.0,0.0
116024,3.3333333333333335,3.3333333333333335
37884,0.0,3.3333333333333335
2738,0.0,6.666666666666667
67356,3.3333333333333335,3.3333333333333335
53660,0.0,0.0
28368,3.3333333333333335,3.3333333333333335
34884,0.0,0.0
63597,0.0,0.0
29665,6.666666666666667,10.0
64895,0.0,0.0
133284,16.666666666666664,20.0
118925,0.0,3.3333333333333335
26982,0.0,6.666666666666667
44739,0.0,0.0
125682,0.0,0.0
40658,3.3333333333333335,3.3333333333333335
2568,0.0,0.0
31936,3.3333333333333335,10.0
75918,3.3333333333333335,3.3333333333333335
39383,0.0,6.666666666666667
82223,0.0,6.666666666666667
19908,0.0,0.0
33985,0.0,0.0
23998,6.666666666666667,6.666666666666667
104169,6.666666666666667,6.666666666666667
65148,0.0,0.0
71837,0.0,3.3333333333333335
78270,0.0,0.0
30433,3.3333333333333335,3.3333333333333335
75572,0.0,0.0
5154,6.666666666666667,6.666666666666667
135207,0.0,0.0
118349,6.666666666666667,6.666666666666667
137812,0.0,0.0
132290,6.666666666666667,10.0
49993,0.0,0.0
36001,0.0,0.0
1340,0.0,0.0
33954,3.3333333333333335,6.666666666666667
81796,0.0,0.0
89002,3.3333333333333335,6.666666666666667
6031,0.0,0.0
85515,0.0,3.3333333333333335
38210,0.0,0.0
21709,10.0,10.0
77554,0.0,0.0
107560,0.0,0.0
125935,0.0,0.0
67667,0.0,0.0
52247,3.3333333333333335,3.3333333333333335
73753,0.0,0.0
97459,0.0,0.0
5,0.0,6.666666666666667
55423,13.333333333333334,13.333333333333334
25861,0.0,0.0
75992,13.333333333333334,13.333333333333334
51342,3.3333333333333335,3.3333333333333335
33032,6.666666666666667,6.666666666666667
829,3.3333333333333335,3.3333333333333335
125758,3.3333333333333335,3.3333333333333335
80253,3.3333333333333335,3.3333333333333335
42737,0.0,0.0
13946,0.0,0.0
108136,6.666666666666667,6.666666666666667
39772,0.0,0.0
22267,6.666666666666667,6.666666666666667
35533,0.0,0.0
101475,0.0,0.0
64974,3.3333333333333335,3.3333333333333335
119432,6.666666666666667,6.666666666666667
131187,0.0,0.0
51916,0.0,0.0
26439,0.0,0.0
54170,0.0,3.3333333333333335
24420,0.0,3.3333333333333335
46833,10.0,10.0
114026,0.0,3.3333333333333335
56470,0.0,0.0
69662,6.666666666666667,10.0
26290,0.0,0.0
127711,6.666666666666667,10.0
127924,0.0,0.0
108024,6.666666666666667,6.666666666666667
37504,0.0,0.0
65478,0.0,0.0
25867,13.333333333333334,13.333333333333334
4574,0.0,6.666666666666667
131078,0.0,0.0
102154,0.0,0.0
3786,0.0,0.0
109168,10.0,10.0
120612,3.3333333333333335,3.3333333333333335
85246,6.666666666666667,6.666666666666667
124634,3.3333333333333335,3.3333333333333335
75864,0.0,0.0
48844,3.3333333333333335,6.666666666666667
126698,0.0,0.0
548,3.3333333333333335,3.3333333333333335
126868,0.0,6.666666666666667
31489,0.0,0.0
12267,0.0,3.3333333333333335
11674,0.0,0.0
49834,3.3333333333333335,6.666666666666667
117277,3.3333333333333335,3.3333333333333335
84516,3.3333333333333335,6.666666666666667
132551,0.0,0.0
99145,0.0,3.3333333333333335
136608,3.3333333333333335,3.3333333333333335
121274,0.0,6.666666666666667
71757,0.0,0.0
79073,20.0,26.666666666666668
73718,10.0,13.333333333333334
51367,3.3333333333333335,3.3333333333333335
9521,0.0,0.0
124192,0.0,0.0
5823,0.0,3.3333333333333335
45307,0.0,3.3333333333333335
80774,3.3333333333333335,3.3333333333333335
23936,0.0,0.0
105966,0.0,0.0
52393,0.0,0.0
28261,6.666666666666667,10.0
137039,0.0,0.0
69114,0.0,3.3333333333333335
26387,0.0,0.0
126224,0.0,0.0
52126,0.0,0.0
20176,6.666666666666667,6.666666666666667
140435,3.3333333333333335,6.666666666666667
140555,20.0,20.0
4136,3.3333333333333335,3.3333333333333335
36019,16.666666666666664,16.666666666666664
104550,3.3333333333333335,10.0
60067,0.0,0.0
120148,3.3333333333333335,6.666666666666667
78931,0.0,0.0
26831,0.0,0.0
126396,0.0,0.0
488,3.3333333333333335,3.3333333333333335
94215,0.0,3.3333333333333335
111995,3.3333333333333335,3.3333333333333335
114414,6.666666666666667,6.666666666666667
66950,0.0,0.0
18791,23.333333333333332,26.666666666666668
27176,10.0,10.0
128276,6.666666666666667,10.0
52008,6.666666666666667,6.666666666666667
106436,0.0,6.666666666666667
67527,0.0,0.0
89013,20.0,23.333333333333332
38213,0.0,3.3333333333333335
139454,0.0,0.0
69723,3.3333333333333335,3.3333333333333335
64623,3.3333333333333335,6.666666666666667
42072,10.0,20.0
126964,0.0,0.0
103124,13.333333333333334,16.666666666666664
132995,0.0,3.3333333333333335
79949,0.0,3.3333333333333335
96228,0.0,3.3333333333333335
83007,0.0,3.3333333333333335
73343,0.0,3.3333333333333335
96980,0.0,0.0
65009,0.0,3.3333333333333335
44685,0.0,0.0
125461,13.333333333333334,26.666666666666668
126255,0.0,3.3333333333333335
99090,0.0,6.666666666666667
8973,0.0,0.0
52010,3.3333333333333335,3.3333333333333335
24748,0.0,0.0
32163,6.666666666666667,6.666666666666667
48048,0.0,0.0
59000,0.0,0.0
23468,3.3333333333333335,3.3333333333333335
56075,6.666666666666667,10.0
19368,0.0,0.0
90938,13.333333333333334,13.333333333333334
115976,6.666666666666667,10.0
94051,0.0,0.0
13727,0.0,0.0
31414,3.3333333333333335,3.3333333333333335
65907,6.666666666666667,6.666666666666667
77463,0.0,0.0
36039,3.3333333333333335,10.0
33777,6.666666666666667,6.666666666666667
43219,3.3333333333333335,6.666666666666667
86974,10.0,10.0
74708,0.0,3.3333333333333335
74255,0.0,0.0
115787,0.0,0.0
121337,6.666666666666667,10.0
27145,0.0,3.3333333333333335
135967,16.666666666666664,20.0
124162,6.666666666666667,10.0
47098,0.0,0.0
119606,3.3333333333333335,6.666666666666667
43085,3.3333333333333335,3.3333333333333335
53502,3.3333333333333335,6.666666666666667
57332,3.3333333333333335,6.666666666666667
40916,3.3333333333333335,6.666666666666667
28648,3.3333333333333335,10.0
71512,0.0,16.666666666666664
107588,0.0,0.0
106515,6.666666666666667,6.666666666666667
24337,0.0,0.0
55448,0.0,3.3333333333333335
59692,0.0,0.0
36811,3.3333333333333335,3.3333333333333335
56884,0.0,3.3333333333333335
58871,0.0,0.0
122158,16.666666666666664,20.0
88208,0.0,3.3333333333333335
139574,0.0,0.0
129897,3.3333333333333335,6.666666666666667
125376,3.3333333333333335,3.3333333333333335
84000,3.3333333333333335,6.666666666666667
130398,6.666666666666667,10.0
25283,3.3333333333333335,6.666666666666667
125604,6.666666666666667,6.666666666666667
30819,0.0,3.3333333333333335
35231,0.0,0.0
29848,0.0,6.666666666666667
116470,0.0,0.0
133616,10.0,10.0
1262,0.0,3.3333333333333335
86779,0.0,0.0
116430,0.0,3.3333333333333335
59194,0.0,3.3333333333333335
83757,0.0,0.0
84621,3.3333333333333335,3.3333333333333335
105087,3.3333333333333335,10.0
42188,3.3333333333333335,3.3333333333333335
86315,6.666666666666667,6.666666666666667
51331,0.0,6.666666666666667
77215,0.0,0.0
3841,0.0,0.0
91618,3.3333333333333335,6.666666666666667
45215,0.0,0.0
135807,0.0,3.3333333333333335
108042,3.3333333333333335,6.666666666666667
45327,3.3333333333333335,3.3333333333333335
27245,0.0,0.0
10426,3.3333333333333335,3.3333333333333335
31410,0.0,0.0
86887,0.0,6.666666666666667
51598,6.666666666666667,10.0
121786,0.0,3.3333333333333335
42363,0.0,6.666666666666667
7207,0.0,0.0
93989,3.3333333333333335,3.3333333333333335
136161,6.666666666666667,10.0
97167,0.0,3.3333333333333335
88751,0.0,0.0
42002,13.333333333333334,13.333333333333334
67687,0.0,10.0
133453,3.3333333333333335,6.666666666666667
98142,10.0,10.0
48254,0.0,3.3333333333333335
21614,0.0,3.3333333333333335
100691,0.0,3.3333333333333335
659,6.666666666666667,13.333333333333334
73921,0.0,0.0
94900,0.0,3.3333333333333335
54761,6.666666666666667,6.666666666666667
